ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
22466,0,0,33,0,-33
22467,0,0,134,0,-134
22468,1,0,233,0,-233
22469,1,1,784,1340,556
22470,1,1,356,1303,947
22471,1,1,876,1362,486
22472,1,0,7,0,-7
22473,1,0,15,0,-15
22474,1,0,115,0,-115
22475,1,1,378,1275,897
22476,1,0,25,0,-25
22477,1,1,754,2632,1878
22478,0,0,61,0,-61
22479,1,1,47,2228,2181
22480,1,0,35,0,-35
22481,0,0,44,0,-44
22482,0,0,10,0,-10
22483,1,0,33,0,-33
22484,0,0,65,0,-65
22485,1,0,46,0,-46
22486,1,1,145,1932,1787
22487,0,0,21,0,-21
22488,0,0,24,0,-24
22489,1,1,965,1790,825
22490,0,0,14,0,-14
22491,0,0,117,0,-117
22492,0,0,23,0,-23
22493,1,1,568,1206,638
22494,0,0,5,0,-5
22495,0,0,31,0,-31
22496,1,1,125,1440,1315
22497,1,1,222,2419,2197
22498,1,1,2353,1333,-1020
22499,1,1,431,1794,1363
22500,0,0,75,0,-75
22501,0,0,7,0,-7
22502,1,1,103,1728,1625
22503,1,0,29,0,-29
22504,1,1,1108,1614,506
22505,1,0,85,0,-85
22506,1,0,12,0,-12
22507,0,0,302,0,-302
22508,1,0,24,0,-24
22509,0,0,84,0,-84
22510,0,0,81,0,-81
22511,0,0,27,0,-27
22512,1,0,71,0,-71
22513,1,1,598,1208,610
22514,0,0,22,0,-22
22515,0,0,52,0,-52
22516,1,1,79,1433,1354
22517,1,0,18,0,-18
22518,1,1,135,1533,1398
22519,0,0,29,0,-29
22520,0,0,132,0,-132
22521,0,0,93,0,-93
22522,0,0,95,0,-95
22523,1,1,281,1382,1101
22524,0,0,25,0,-25
22525,1,0,40,0,-40
22526,0,0,16,0,-16
22527,1,0,17,0,-17
22528,0,0,7,0,-7
22529,1,1,534,1353,819
22530,0,0,124,0,-124
22531,1,0,55,0,-55
22532,1,1,1241,1453,212
22533,0,0,12,0,-12
22534,0,0,22,0,-22
22535,1,0,20,0,-20
22536,1,1,833,1242,409
22537,1,0,35,0,-35
22538,0,0,39,0,-39
22539,0,0,62,0,-62
22540,0,0,117,0,-117
22541,1,0,40,0,-40
22542,0,0,29,0,-29
22543,1,1,108,1314,1206
22544,0,0,17,0,-17
22545,0,0,75,0,-75
22546,1,1,187,1585,1398
22547,1,0,96,0,-96
22548,1,1,102,1263,1161
22549,1,0,5,0,-5
22550,1,0,10,0,-10
22551,0,0,118,0,-118
22552,0,0,127,0,-127
22553,0,0,69,0,-69
22554,1,0,44,0,-44
22555,0,0,6,0,-6
22556,0,0,112,0,-112
22557,1,0,21,0,-21
22558,0,0,30,0,-30
22559,1,1,1496,1674,178
22560,1,0,40,0,-40
22561,1,1,210,1906,1696
22562,1,1,194,1252,1058
22563,1,0,0,0,0
22564,0,0,16,0,-16
22565,1,1,944,1600,656
22566,1,0,99,0,-99
22567,1,0,46,0,-46
22568,0,0,108,0,-108
22569,1,0,8,0,-8
22570,1,1,203,2200,1997
22571,1,1,149,1265,1116
22572,1,1,540,1972,1432
22573,1,0,161,0,-161
22574,1,1,1039,1608,569
22575,0,0,10,0,-10
22576,0,0,180,0,-180
22577,1,0,34,0,-34
22578,0,0,21,0,-21
22579,0,0,20,0,-20
22580,0,0,85,0,-85
22581,0,0,60,0,-60
22582,0,0,12,0,-12
22583,1,1,91,1209,1118
22584,1,0,79,0,-79
22585,1,1,1185,2182,997
22586,1,1,64,1349,1285
22587,1,1,874,1365,491
22588,1,1,514,2797,2283
22589,1,0,33,0,-33
22590,0,0,37,0,-37
22591,0,0,12,0,-12
22592,0,0,37,0,-37
22593,0,0,22,0,-22
22594,1,1,95,1202,1107
22595,0,0,43,0,-43
22596,1,1,515,1310,795
22597,1,1,298,3554,3256
22598,0,0,13,0,-13
22599,1,1,343,1241,898
22600,1,0,54,0,-54
22601,0,0,46,0,-46
22602,0,0,47,0,-47
22603,0,0,13,0,-13
22604,1,1,179,1373,1194
22605,0,0,17,0,-17
22606,1,0,47,0,-47
22607,0,0,74,0,-74
22608,0,0,4,0,-4
22609,1,1,266,1360,1094
22610,0,0,64,0,-64
22611,1,1,357,3135,2778
22612,1,1,1137,2044,907
22613,1,1,1977,1376,-601
22614,1,0,4,0,-4
22615,1,1,150,1249,1099
22616,1,1,284,1337,1053
22617,1,0,22,0,-22
22618,0,0,30,0,-30
22619,0,0,106,0,-106
22620,1,1,86,1380,1294
22621,1,0,22,0,-22
22622,0,0,3,0,-3
22623,1,1,157,1461,1304
22624,1,1,743,1825,1082
22625,0,0,4,0,-4
22626,0,0,33,0,-33
22627,1,1,278,1370,1092
22628,1,0,30,0,-30
22629,1,1,773,1699,926
22630,0,0,25,0,-25
22631,0,0,124,0,-124
22632,1,0,24,0,-24
22633,1,1,131,2086,1955
22634,1,1,486,1352,866
22635,0,0,214,0,-214
22636,0,0,37,0,-37
22637,0,0,12,0,-12
22638,1,0,59,0,-59
22639,0,0,8,0,-8
22640,0,0,5,0,-5
22641,0,0,8,0,-8
22642,1,0,13,0,-13
22643,0,0,14,0,-14
22644,1,0,48,0,-48
22645,0,0,19,0,-19
22646,1,0,54,0,-54
22647,1,0,19,0,-19
22648,0,0,36,0,-36
22649,0,0,6,0,-6
22650,0,0,13,0,-13
22651,1,0,5,0,-5
22652,1,1,82,1302,1220
22653,1,1,350,1541,1191
22654,1,1,411,1465,1054
22655,1,1,200,2135,1935
22656,1,0,48,0,-48
22657,1,0,9,0,-9
22658,1,0,15,0,-15
22659,1,0,6,0,-6
22660,0,0,96,0,-96
22661,1,0,119,0,-119
22662,0,0,9,0,-9
22663,1,0,80,0,-80
22664,1,0,20,0,-20
22665,0,0,117,0,-117
22666,1,0,147,0,-147
22667,1,0,40,0,-40
22668,1,0,67,0,-67
22669,1,0,10,0,-10
22670,1,1,590,1246,656
22671,0,0,26,0,-26
22672,0,0,55,0,-55
22673,0,0,52,0,-52
22674,1,1,538,1724,1186
22675,1,1,714,1347,633
22676,0,0,45,0,-45
22677,1,1,645,1454,809
22678,0,0,19,0,-19
22679,1,0,100,0,-100
22680,1,0,110,0,-110
22681,1,0,62,0,-62
22682,0,0,100,0,-100
22683,1,1,246,1217,971
22684,0,0,37,0,-37
22685,1,0,8,0,-8
22686,0,0,11,0,-11
22687,1,1,212,1208,996
22688,1,0,11,0,-11
22689,0,0,0,0,0
22690,1,0,10,0,-10
22691,0,0,40,0,-40
22692,0,0,102,0,-102
22693,0,0,24,0,-24
22694,1,0,11,0,-11
22695,0,0,90,0,-90
22696,1,1,442,2039,1597
22697,0,0,14,0,-14
22698,1,1,51,1848,1797
22699,1,1,920,1823,903
22700,0,0,29,0,-29
22701,0,0,16,0,-16
22702,1,1,1014,1598,584
22703,0,0,29,0,-29
22704,1,0,32,0,-32
22705,0,0,84,0,-84
22706,1,0,0,0,0
22707,0,0,74,0,-74
22708,1,1,202,1355,1153
22709,1,0,14,0,-14
22710,0,0,112,0,-112
22711,1,0,35,0,-35
22712,1,1,89,2329,2240
22713,1,0,63,0,-63
22714,1,0,35,0,-35
22715,0,0,7,0,-7
22716,0,0,25,0,-25
22717,1,0,15,0,-15
22718,0,0,70,0,-70
22719,0,0,46,0,-46
22720,1,0,2,0,-2
22721,0,0,86,0,-86
22722,0,0,150,0,-150
22723,1,1,159,6574,6415
22724,1,0,6,0,-6
22725,1,1,462,1218,756
22726,1,0,33,0,-33
22727,1,1,332,1345,1013
22728,1,0,61,0,-61
22729,1,0,77,0,-77
22730,1,0,92,0,-92
22731,1,0,15,0,-15
22732,1,1,584,1945,1361
22733,0,0,68,0,-68
22734,1,0,2,0,-2
22735,0,0,50,0,-50
22736,0,0,33,0,-33
22737,0,0,24,0,-24
22738,1,0,16,0,-16
22739,1,0,36,0,-36
22740,1,0,33,0,-33
22741,1,0,30,0,-30
22742,0,0,38,0,-38
22743,1,1,822,2559,1737
22744,1,1,1622,1482,-140
22745,1,0,7,0,-7
22746,1,1,995,1389,394
22747,1,0,33,0,-33
22748,1,1,379,1277,898
22749,0,0,35,0,-35
22750,0,0,0,0,0
22751,0,0,202,0,-202
22752,1,1,664,1456,792
22753,1,1,208,1446,1238
22754,1,0,6,0,-6
22755,1,1,510,1958,1448
22756,0,0,40,0,-40
22757,1,0,117,0,-117
22758,1,0,63,0,-63
22759,1,0,101,0,-101
22760,0,0,10,0,-10
22761,1,1,65,1319,1254
22762,1,0,118,0,-118
22763,1,0,0,0,0
22764,1,0,97,0,-97
22765,1,1,1000,1499,499
22766,1,1,957,1323,366
22767,1,1,595,1825,1230
22768,0,0,1,0,-1
22769,1,1,251,1219,968
22770,1,1,88,1452,1364
22771,1,1,667,1382,715
22772,0,0,22,0,-22
22773,1,1,807,1726,919
22774,1,0,20,0,-20
22775,1,1,2615,1466,-1149
22776,0,0,106,0,-106
22777,0,0,91,0,-91
22778,0,0,101,0,-101
22779,0,0,52,0,-52
22780,1,1,590,1366,776
22781,0,0,7,0,-7
22782,0,0,50,0,-50
22783,1,1,80,1630,1550
22784,1,1,31,1431,1400
22785,0,0,49,0,-49
22786,1,0,98,0,-98
22787,1,1,342,1309,967
22788,1,0,16,0,-16
22789,1,1,103,1238,1135
22790,1,1,1083,1278,195
22791,0,0,71,0,-71
22792,1,1,924,1370,446
22793,1,1,352,1690,1338
22794,0,0,129,0,-129
22795,0,0,21,0,-21
22796,1,1,637,1243,606
22797,0,0,32,0,-32
22798,1,1,39,1249,1210
22799,1,1,454,1202,748
22800,0,0,20,0,-20
22801,0,0,14,0,-14
22802,1,1,94,1259,1165
22803,1,1,979,1558,579
22804,1,1,1002,2929,1927
22805,0,0,105,0,-105
22806,0,0,117,0,-117
22807,1,0,18,0,-18
22808,1,0,48,0,-48
22809,1,1,652,1568,916
22810,1,0,5,0,-5
22811,1,1,644,1242,598
22812,1,0,56,0,-56
22813,1,1,1386,1233,-153
22814,0,0,3,0,-3
22815,1,1,287,1543,1256
22816,0,0,101,0,-101
22817,1,0,13,0,-13
22818,0,0,17,0,-17
22819,0,0,12,0,-12
22820,0,0,11,0,-11
22821,0,0,1,0,-1
22822,0,0,197,0,-197
22823,1,0,5,0,-5
22824,0,0,133,0,-133
22825,1,1,105,2554,2449
22826,0,0,0,0,0
22827,0,0,31,0,-31
22828,0,0,70,0,-70
22829,1,0,76,0,-76
22830,1,0,36,0,-36
22831,0,0,54,0,-54
22832,1,1,335,1325,990
22833,1,1,208,1256,1048
22834,1,1,1413,1557,144
22835,1,1,948,1426,478
22836,0,0,41,0,-41
22837,1,1,232,1759,1527
22838,1,0,155,0,-155
22839,0,0,106,0,-106
22840,0,0,54,0,-54
22841,0,0,139,0,-139
22842,1,1,124,1319,1195
22843,1,0,140,0,-140
22844,1,1,146,1764,1618
22845,1,0,39,0,-39
22846,0,0,13,0,-13
22847,0,0,8,0,-8
22848,0,0,40,0,-40
22849,1,0,47,0,-47
22850,0,0,13,0,-13
22851,1,0,113,0,-113
22852,0,0,12,0,-12
22853,0,0,34,0,-34
22854,0,0,39,0,-39
22855,1,0,10,0,-10
22856,1,0,11,0,-11
22857,0,0,104,0,-104
22858,1,0,92,0,-92
22859,1,0,2,0,-2
22860,0,0,19,0,-19
22861,1,0,58,0,-58
22862,1,1,848,1294,446
22863,1,1,2964,1715,-1249
22864,1,0,52,0,-52
22865,0,0,10,0,-10
22866,1,0,89,0,-89
22867,0,0,55,0,-55
22868,1,1,273,1205,932
22869,0,0,41,0,-41
22870,0,0,96,0,-96
22871,0,0,36,0,-36
22872,0,0,18,0,-18
22873,0,0,70,0,-70
22874,1,0,10,0,-10
22875,1,1,516,1273,757
22876,0,0,13,0,-13
22877,1,1,238,1314,1076
22878,1,1,1793,1203,-590
22879,0,0,14,0,-14
22880,0,0,64,0,-64
22881,1,0,41,0,-41
22882,1,1,133,1218,1085
22883,1,0,30,0,-30
22884,1,0,7,0,-7
22885,0,0,23,0,-23
22886,1,1,1429,1600,171
22887,1,1,411,3582,3171
22888,0,0,139,0,-139
22889,0,0,22,0,-22
22890,1,1,1086,2298,1212
22891,1,1,502,2056,1554
22892,0,0,10,0,-10
22893,1,0,185,0,-185
22894,0,0,1,0,-1
22895,1,0,14,0,-14
22896,0,0,17,0,-17
22897,1,1,116,2204,2088
22898,1,1,268,1327,1059
22899,1,0,47,0,-47
22900,1,0,17,0,-17
22901,0,0,7,0,-7
22902,1,1,93,2090,1997
22903,1,0,104,0,-104
22904,0,0,9,0,-9
22905,0,0,42,0,-42
22906,0,0,30,0,-30
22907,0,0,57,0,-57
22908,0,0,4,0,-4
22909,1,0,11,0,-11
22910,1,1,143,1337,1194
22911,0,0,5,0,-5
22912,1,0,9,0,-9
22913,0,0,10,0,-10
22914,0,0,10,0,-10
22915,1,0,70,0,-70
22916,0,0,14,0,-14
22917,0,0,45,0,-45
22918,1,0,31,0,-31
22919,0,0,20,0,-20
22920,0,0,182,0,-182
22921,1,0,4,0,-4
22922,1,1,229,1205,976
22923,1,0,47,0,-47
22924,0,0,49,0,-49
22925,0,0,92,0,-92
22926,1,1,584,1774,1190
22927,0,0,24,0,-24
22928,1,0,10,0,-10
22929,1,1,559,1873,1314
22930,1,0,80,0,-80
22931,0,0,11,0,-11
22932,1,0,47,0,-47
22933,1,0,27,0,-27
22934,1,0,14,0,-14
22935,0,0,58,0,-58
22936,0,0,33,0,-33
22937,1,0,22,0,-22
22938,1,0,57,0,-57
22939,1,1,1483,2415,932
22940,1,0,27,0,-27
22941,1,0,55,0,-55
22942,1,1,1262,1580,318
22943,1,1,283,1464,1181
22944,0,0,128,0,-128
22945,1,0,14,0,-14
22946,1,1,379,1345,966
22947,0,0,77,0,-77
22948,1,0,109,0,-109
22949,0,0,30,0,-30
22950,0,0,142,0,-142
22951,0,0,147,0,-147
22952,1,1,297,1852,1555
22953,1,0,39,0,-39
22954,1,1,208,1365,1157
22955,1,1,492,1322,830
22956,1,0,142,0,-142
22957,0,0,86,0,-86
22958,1,1,355,1847,1492
22959,1,0,72,0,-72
22960,1,0,0,0,0
22961,0,0,16,0,-16
22962,0,0,39,0,-39
22963,1,1,874,1209,335
22964,0,0,11,0,-11
22965,1,0,122,0,-122
22966,0,0,154,0,-154
22967,1,1,961,1275,314
22968,1,1,273,1353,1080
22969,0,0,10,0,-10
22970,1,1,264,1386,1122
22971,0,0,161,0,-161
22972,0,0,12,0,-12
22973,1,0,92,0,-92
22974,1,1,1699,1271,-428
22975,0,0,46,0,-46
22976,1,0,27,0,-27
22977,1,1,262,1203,941
22978,0,0,62,0,-62
22979,1,0,51,0,-51
22980,1,1,503,1525,1022
22981,0,0,174,0,-174
22982,0,0,45,0,-45
22983,0,0,75,0,-75
22984,0,0,85,0,-85
22985,0,0,97,0,-97
22986,0,0,116,0,-116
22987,1,0,60,0,-60
22988,1,0,3,0,-3
22989,1,0,16,0,-16
22990,1,0,28,0,-28
22991,1,1,1359,1893,534
22992,1,0,28,0,-28
22993,1,1,129,1309,1180
22994,1,1,1176,1736,560
22995,1,0,39,0,-39
22996,1,0,9,0,-9
22997,1,1,291,1409,1118
22998,1,0,30,0,-30
22999,0,0,11,0,-11
23000,1,1,143,1264,1121
23001,1,1,408,1766,1358
23002,1,0,24,0,-24
23003,1,0,12,0,-12
23004,1,0,136,0,-136
23005,0,0,10,0,-10
23006,1,0,62,0,-62
23007,0,0,146,0,-146
23008,1,0,112,0,-112
23009,0,0,77,0,-77
23010,1,1,647,1201,554
23011,1,1,692,2444,1752
23012,0,0,18,0,-18
23013,1,1,147,1311,1164
23014,0,0,32,0,-32
23015,0,0,5,0,-5
23016,1,0,66,0,-66
23017,1,1,180,1601,1421
23018,0,0,10,0,-10
23019,0,0,1,0,-1
23020,1,0,2,0,-2
23021,0,0,11,0,-11
23022,1,0,9,0,-9
23023,0,0,55,0,-55
23024,0,0,118,0,-118
23025,0,0,22,0,-22
23026,0,0,11,0,-11
23027,0,0,3,0,-3
23028,1,0,1,0,-1
23029,1,1,737,1331,594
23030,1,0,52,0,-52
23031,0,0,9,0,-9
23032,1,1,237,1535,1298
23033,1,0,28,0,-28
23034,1,0,102,0,-102
23035,1,0,0,0,0
23036,0,0,43,0,-43
23037,0,0,0,0,0
23038,1,0,18,0,-18
23039,0,0,148,0,-148
23040,1,0,3,0,-3
23041,1,1,1038,1343,305
23042,0,0,73,0,-73
23043,1,1,297,1301,1004
23044,1,1,673,1489,816
23045,1,0,13,0,-13
23046,0,0,4,0,-4
23047,1,1,190,1525,1335
23048,0,0,3,0,-3
23049,1,0,183,0,-183
23050,1,1,234,1272,1038
23051,1,1,154,1973,1819
23052,1,1,687,1277,590
23053,0,0,60,0,-60
23054,0,0,4,0,-4
23055,1,0,10,0,-10
23056,1,0,18,0,-18
23057,0,0,91,0,-91
23058,1,0,11,0,-11
23059,1,1,276,1743,1467
23060,0,0,5,0,-5
23061,1,0,24,0,-24
23062,0,0,38,0,-38
23063,1,0,70,0,-70
23064,1,0,40,0,-40
23065,1,1,306,1398,1092
23066,1,1,3064,1297,-1767
23067,0,0,429,0,-429
23068,0,0,15,0,-15
23069,1,1,209,1763,1554
23070,0,0,106,0,-106
23071,1,0,4,0,-4
23072,1,0,136,0,-136
23073,1,0,28,0,-28
23074,0,0,73,0,-73
23075,1,1,325,1204,879
23076,0,0,9,0,-9
23077,0,0,30,0,-30
23078,1,1,3575,1259,-2316
23079,0,0,44,0,-44
23080,1,1,98,1243,1145
23081,0,0,21,0,-21
23082,1,1,1155,4211,3056
23083,0,0,3,0,-3
23084,1,1,767,1209,442
23085,1,1,119,2115,1996
23086,1,0,18,0,-18
23087,1,0,42,0,-42
23088,1,0,62,0,-62
23089,0,0,167,0,-167
23090,1,0,73,0,-73
23091,1,1,397,2324,1927
23092,1,0,113,0,-113
23093,1,0,81,0,-81
23094,1,0,17,0,-17
23095,0,0,49,0,-49
23096,1,1,54,1465,1411
23097,1,0,113,0,-113
23098,0,0,125,0,-125
23099,1,1,917,4708,3791
23100,0,0,22,0,-22
23101,1,1,512,1267,755
23102,0,0,200,0,-200
23103,0,0,8,0,-8
23104,1,1,979,1474,495
23105,0,0,251,0,-251
23106,1,0,28,0,-28
23107,1,1,768,3138,2370
23108,1,0,41,0,-41
23109,1,0,2,0,-2
23110,1,1,442,1223,781
23111,1,0,20,0,-20
23112,1,1,389,1286,897
23113,0,0,65,0,-65
23114,0,0,81,0,-81
23115,1,1,756,2329,1573
23116,1,0,14,0,-14
23117,1,0,5,0,-5
23118,0,0,123,0,-123
23119,1,0,23,0,-23
23120,0,0,1,0,-1
23121,1,0,23,0,-23
23122,0,0,18,0,-18
23123,1,0,6,0,-6
23124,1,1,202,1549,1347
23125,1,0,7,0,-7
23126,1,1,221,1366,1145
23127,1,0,205,0,-205
23128,1,0,12,0,-12
23129,1,0,9,0,-9
23130,0,0,37,0,-37
23131,1,1,439,1789,1350
23132,0,0,197,0,-197
23133,1,0,71,0,-71
23134,1,0,17,0,-17
23135,1,0,63,0,-63
23136,0,0,58,0,-58
23137,1,0,8,0,-8
23138,0,0,2,0,-2
23139,1,0,198,0,-198
23140,0,0,33,0,-33
23141,0,0,16,0,-16
23142,1,1,302,1329,1027
23143,1,0,0,0,0
23144,0,0,55,0,-55
23145,1,1,340,1461,1121
23146,0,0,31,0,-31
23147,0,0,126,0,-126
23148,0,0,59,0,-59
23149,0,0,49,0,-49
23150,1,1,84,1444,1360
23151,1,1,497,1217,720
23152,1,1,537,1377,840
23153,0,0,17,0,-17
23154,1,1,1126,2643,1517
23155,1,1,163,2301,2138
23156,1,1,184,1505,1321
23157,0,0,4,0,-4
23158,1,1,380,3090,2710
23159,0,0,10,0,-10
23160,1,1,81,1494,1413
23161,0,0,52,0,-52
23162,1,1,911,1444,533
23163,0,0,149,0,-149
23164,1,0,111,0,-111
23165,0,0,17,0,-17
23166,1,0,122,0,-122
23167,0,0,18,0,-18
23168,1,1,237,2941,2704
23169,0,0,27,0,-27
23170,1,1,668,1335,667
23171,0,0,45,0,-45
23172,1,0,22,0,-22
23173,0,0,3,0,-3
23174,0,0,14,0,-14
23175,1,1,203,1338,1135
23176,0,0,80,0,-80
23177,0,0,46,0,-46
23178,1,0,6,0,-6
23179,1,0,11,0,-11
23180,0,0,106,0,-106
23181,1,0,88,0,-88
23182,1,0,14,0,-14
23183,1,0,7,0,-7
23184,1,1,264,1211,947
23185,0,0,29,0,-29
23186,1,1,162,1551,1389
23187,1,1,352,1710,1358
23188,1,1,361,1597,1236
23189,1,0,6,0,-6
23190,0,0,10,0,-10
23191,1,1,279,1358,1079
23192,1,1,180,1270,1090
23193,1,1,279,1695,1416
23194,1,1,939,1621,682
23195,0,0,20,0,-20
23196,1,0,98,0,-98
23197,1,0,22,0,-22
23198,1,1,270,1557,1287
23199,0,0,138,0,-138
23200,1,1,304,1560,1256
23201,1,1,705,1332,627
23202,1,0,170,0,-170
23203,0,0,15,0,-15
23204,1,1,311,1338,1027
23205,1,0,80,0,-80
23206,1,0,214,0,-214
23207,1,1,285,1242,957
23208,0,0,4,0,-4
23209,0,0,16,0,-16
23210,0,0,27,0,-27
23211,1,1,201,1297,1096
23212,0,0,2,0,-2
23213,1,1,111,1490,1379
23214,1,0,1,0,-1
23215,1,0,57,0,-57
23216,1,1,197,1228,1031
23217,1,0,90,0,-90
23218,1,1,211,1340,1129
23219,0,0,99,0,-99
23220,1,1,938,1813,875
23221,1,1,973,1271,298
23222,0,0,40,0,-40
23223,1,0,23,0,-23
23224,1,0,42,0,-42
23225,1,0,32,0,-32
23226,1,0,19,0,-19
23227,1,1,216,1232,1016
23228,1,1,739,1205,466
23229,1,1,314,2563,2249
23230,1,1,56,1324,1268
23231,1,1,176,1472,1296
23232,0,0,41,0,-41
23233,1,1,959,1311,352
23234,1,1,1156,1453,297
23235,0,0,27,0,-27
23236,0,0,20,0,-20
23237,1,0,40,0,-40
23238,0,0,11,0,-11
23239,0,0,134,0,-134
23240,1,0,41,0,-41
23241,1,1,1381,1377,-4
23242,1,1,739,1434,695
23243,0,0,69,0,-69
23244,1,1,265,1355,1090
23245,0,0,120,0,-120
23246,1,0,15,0,-15
23247,0,0,62,0,-62
23248,1,0,86,0,-86
23249,1,1,369,1634,1265
23250,0,0,40,0,-40
23251,0,0,45,0,-45
23252,1,0,69,0,-69
23253,0,0,60,0,-60
23254,1,1,1522,1208,-314
23255,0,0,45,0,-45
23256,1,1,275,1818,1543
23257,0,0,17,0,-17
23258,1,0,86,0,-86
23259,0,0,57,0,-57
23260,0,0,25,0,-25
23261,1,0,135,0,-135
23262,0,0,48,0,-48
23263,1,1,344,1484,1140
23264,1,1,983,1236,253
23265,0,0,122,0,-122
23266,1,0,27,0,-27
23267,1,0,6,0,-6
23268,1,1,310,1261,951
23269,0,0,29,0,-29
23270,0,0,81,0,-81
23271,0,0,46,0,-46
23272,1,1,126,1200,1074
23273,1,1,562,1515,953
23274,0,0,200,0,-200
23275,0,0,8,0,-8
23276,1,1,821,1999,1178
23277,1,1,563,2185,1622
23278,1,1,366,1334,968
23279,1,1,976,1299,323
23280,1,0,32,0,-32
23281,1,0,61,0,-61
23282,0,0,26,0,-26
23283,0,0,151,0,-151
23284,1,1,296,1669,1373
23285,0,0,89,0,-89
23286,1,0,20,0,-20
23287,0,0,25,0,-25
23288,1,0,100,0,-100
23289,0,0,94,0,-94
23290,1,0,15,0,-15
23291,0,0,1,0,-1
23292,0,0,2,0,-2
23293,0,0,24,0,-24
23294,0,0,8,0,-8
23295,1,0,34,0,-34
23296,0,0,21,0,-21
23297,1,1,1007,1546,539
23298,0,0,124,0,-124
23299,1,1,231,1328,1097
23300,1,1,304,1486,1182
23301,1,1,580,1368,788
23302,1,0,48,0,-48
23303,1,0,101,0,-101
23304,1,0,42,0,-42
23305,0,0,1,0,-1
23306,0,0,24,0,-24
23307,1,0,54,0,-54
23308,1,0,34,0,-34
23309,0,0,72,0,-72
23310,0,0,28,0,-28
23311,1,1,810,1227,417
23312,0,0,5,0,-5
23313,0,0,156,0,-156
23314,1,1,531,1635,1104
23315,1,1,977,2582,1605
23316,1,1,325,1257,932
23317,1,1,535,1450,915
23318,1,0,40,0,-40
23319,1,0,107,0,-107
23320,1,1,17,1452,1435
23321,1,0,36,0,-36
23322,0,0,154,0,-154
23323,1,0,0,0,0
23324,0,0,88,0,-88
23325,0,0,20,0,-20
23326,1,1,152,1262,1110
23327,0,0,46,0,-46
23328,1,0,127,0,-127
23329,1,0,18,0,-18
23330,0,0,45,0,-45
23331,1,1,137,1324,1187
23332,1,1,750,1251,501
23333,0,0,23,0,-23
23334,0,0,33,0,-33
23335,0,0,5,0,-5
23336,1,1,288,1267,979
23337,1,0,78,0,-78
23338,0,0,30,0,-30
23339,1,0,110,0,-110
23340,1,1,34,1314,1280
23341,1,1,370,1768,1398
23342,1,1,397,1329,932
23343,1,0,74,0,-74
23344,1,0,20,0,-20
23345,0,0,78,0,-78
23346,1,0,20,0,-20
23347,1,1,136,1233,1097
23348,1,1,557,2187,1630
23349,0,0,21,0,-21
23350,1,0,52,0,-52
23351,0,0,6,0,-6
23352,0,0,42,0,-42
23353,1,0,155,0,-155
23354,0,0,42,0,-42
23355,0,0,31,0,-31
23356,1,0,9,0,-9
23357,1,1,1330,1243,-87
23358,1,0,27,0,-27
23359,1,0,3,0,-3
23360,1,1,630,1365,735
23361,1,0,103,0,-103
23362,1,0,5,0,-5
23363,1,1,322,1226,904
23364,1,1,112,1253,1141
23365,0,0,7,0,-7
23366,1,1,1217,1469,252
23367,1,0,99,0,-99
23368,1,1,3,1346,1343
23369,0,0,83,0,-83
23370,0,0,10,0,-10
23371,1,1,1037,1357,320
23372,1,0,2,0,-2
23373,1,1,41,1685,1644
23374,1,0,25,0,-25
23375,0,0,124,0,-124
23376,0,0,7,0,-7
23377,1,0,28,0,-28
23378,1,0,135,0,-135
23379,0,0,77,0,-77
23380,0,0,56,0,-56
23381,0,0,2,0,-2
23382,1,1,1236,1226,-10
23383,0,0,0,0,0
23384,0,0,75,0,-75
23385,1,0,15,0,-15
23386,1,1,452,5797,5345
23387,0,0,8,0,-8
23388,1,0,33,0,-33
23389,1,0,87,0,-87
23390,1,1,624,1438,814
23391,1,0,205,0,-205
23392,0,0,18,0,-18
23393,0,0,10,0,-10
23394,1,1,62,2620,2558
23395,1,1,850,1222,372
23396,0,0,10,0,-10
23397,0,0,32,0,-32
23398,1,0,19,0,-19
23399,0,0,24,0,-24
23400,1,1,364,1209,845
23401,1,1,324,1293,969
23402,1,0,21,0,-21
23403,1,1,131,1226,1095
23404,0,0,27,0,-27
23405,0,0,25,0,-25
23406,1,0,7,0,-7
23407,1,1,997,1245,248
23408,1,1,640,1394,754
23409,0,0,49,0,-49
23410,1,1,78,1398,1320
23411,0,0,73,0,-73
23412,1,0,2,0,-2
23413,0,0,13,0,-13
23414,1,1,187,1304,1117
23415,1,1,734,1771,1037
23416,0,0,5,0,-5
23417,1,1,1829,1222,-607
23418,1,1,691,1337,646
23419,1,0,14,0,-14
23420,0,0,84,0,-84
23421,1,0,60,0,-60
23422,0,0,38,0,-38
23423,1,0,46,0,-46
23424,0,0,15,0,-15
23425,1,1,299,1432,1133
23426,1,0,64,0,-64
23427,1,0,19,0,-19
23428,1,0,95,0,-95
23429,1,0,4,0,-4
23430,0,0,153,0,-153
23431,0,0,4,0,-4
23432,1,1,184,1415,1231
23433,0,0,5,0,-5
23434,0,0,13,0,-13
23435,0,0,16,0,-16
23436,1,0,63,0,-63
23437,1,1,922,1856,934
23438,0,0,48,0,-48
23439,0,0,117,0,-117
23440,1,1,271,1420,1149
23441,1,0,89,0,-89
23442,0,0,23,0,-23
23443,1,0,26,0,-26
23444,1,0,47,0,-47
23445,0,0,123,0,-123
23446,1,1,78,1995,1917
23447,1,1,553,2134,1581
